PLOTID,Geo id,Area ha,Country,system:index,EUFO 2020,GLAD Primary,TMF undist,JAXA FNF 2020,GFC TC 2020,GLAD LULC 2020,ESA TC 2020,TMF disturbed,RADD alerts,TMF plant,Oil palm Descals,Oil palm FDaP,Cocoa ETH,WDPA
148,4f2155f9772ae4630cd7818be373004f3bfc894e3e3534e90724203c5c64f00b,0.2,CIV,000000000000000007f0,100,0,32,100,95,100,100,68,-,0,0,0,100,-
149,9688c949c5143ed6ef1a1d4efecfcca1b4c6e6d653fd98d110a321ee39f81a4c,0.2,CIV,000000000000000007fd,100,0,0,100,0,100,100,100,-,0,0,0,0,-
150,81cdbc01333f4879e288bba451dc2725525c27cccde9a67878bce768cc042b63,0.2,CIV,00000000000000000ddf,27,0,0,100,16,16,100,95,-,0,0,0,0,-
151,7695222cc9d0af48921bf511c4f291d37c3f7408d36cbdba112766bafa3ebd7a,0.2,CIV,00000000000000000fe6,100,0,5,100,52,100,100,95,-,0,0,0,0,-
152,3d90184aa3e6b5625ae00241f6cc26dbdfceabb717859eff226fae41a594986d,0.2,CIV,00000000000000000fe9,100,0,95,100,100,100,100,5,-,0,0,0,74,-
153,4904fce1f18559dcd8371c9047aef6034550e3c06cd248c64d3ad26169b07428,0.2,CIV,00000000000000001234,100,0,0,100,100,100,89,6,-,0,0,0,100,-
154,df9acd8cd328161966f3e16b609fea435e9381bf72ed542424d3d91d8763d718,0.2,CIV,00000000000000000168,100,0,0,100,100,100,100,100,-,0,0,0,0,-
155,e507f2e2da2b27722a27465c1e30a5790909864dad9a5a0b4d0b4fbcecd0f0f1,0.2,CIV,000000000000000001ed,100,0,40,100,90,100,65,60,-,0,0,0,0,-
156,e877cdc4c69a818103395fa720fe7788d0d4c13e39d460cb23caf2d67180bdec,0.2,CIV,000000000000000002eb,100,0,90,100,100,100,100,10,-,0,0,0,50,-
157,fd2bc0282a61093777102930637b97f12c0e65616917fb0e5ce2476f57449d57,0.2,CIV,000000000000000003fa,100,0,0,100,40,100,100,100,-,0,0,0,5,-
158,5cc956daa56c9986a18b4f65a02b0e5a9e4697bb089b6771f7f68ab0160fba20,0.2,CIV,00000000000000000634,80,0,30,100,60,65,100,70,-,0,0,0,0,-
159,fd7a644b6834adfbc3896f90a7d79242bdabc0217231a27955241ba566910ead,0.2,CIV,000000000000000008ff,60,0,0,100,60,100,100,100,-,0,0,0,100,-
160,97eab89a880f95f6a286faa371c343c69a66a4a8ceb5500db783bdd183ec2f1c,0.2,CIV,00000000000000000b09,100,0,0,100,40,100,100,100,-,0,0,0,100,True
161,7c64b0d536e5e03a5966c0102e4a0cc6026f0c675616a2876dc5551aba7f3dba,0.2,CIV,00000000000000000b8f,100,0,100,100,100,100,100,0,-,0,0,0,100,-
162,e5c212eb8f6150f87709f0c8fe4bafa953d8b5bf5232127ebade9f988cd31ca2,0.2,CIV,00000000000000001022,100,0,55,100,100,100,100,45,-,0,0,0,25,-
163,251c5343dbee39319eb4828fb94430747a77c559ce2602207600b98c87ea22e9,0.2,CIV,000000000000000003ee,91,0,95,100,48,100,100,5,-,0,0,0,100,-
164,b913df0b882d3a589437ea4b305c62b3540d1ee668f7301a622ea444104fe135,0.2,CIV,000000000000000008fc,100,0,100,100,100,100,100,0,-,0,0,0,100,-
165,805db7de0fb2d3378b16c99c441b3e23432edce6d7693ec17332d19a6727578e,0.2,CIV,00000000000000000bd3,85,0,19,100,85,100,100,81,-,0,0,0,100,-
166,87c745dcf9ce791352401545f28b3f24a86719ebb668cef6f84b040e7f16adad,0.2,CIV,000000000000000000a6,0,0,0,45,41,0,9,0,-,0,0,0,0,-
167,96f6571419eabe1b8a0d1212d54b7b2a144e110c47054ace656074adc492cf1d,0.2,CIV,0000000000000000087e,100,0,100,0,100,100,100,0,-,0,0,0,0,-
168,50e05240e4b378670b3cdbd20ca37d8903cf60f326cedd375758717cfa8866c5,0.2,CIV,00000000000000000983,63,0,0,100,64,100,100,67,-,0,0,0,0,-
169,17cb25433b51da078ffb293583c281efc89b3ac080c8016f6fb23dd759b9b9fa,0.2,CIV,00000000000000000ec8,59,0,23,100,59,100,100,50,-,0,0,0,100,-
170,df45802f6479673091ea4f276e19faa13b3ffc7016a80feeccb5893fba0d172a,0.2,CIV,000000000000000011a9,68,0,0,100,91,100,100,87,-,0,0,0,0,-
171,b53462e717eecc12e049567441ea5b1cd167de69235da2fed4094f2e6cc62de2,0.2,CIV,000000000000000011ab,100,0,0,100,27,100,100,86,-,0,0,0,23,-
172,568b1746bc71d52b028c576aa24fd2a57110a369e05d04a3f0960ac1f519f31a,0.2,CIV,000000000000000011f7,59,0,0,100,100,100,100,100,-,0,0,0,0,-
173,5b53fcade81506d213397649bdc5a223be9f1411bb16902c4abef56a3ea92875,0.2,CIV,000000000000000012f9,27,0,0,100,86,27,100,63,-,0,0,0,0,-
174,e2e405eba4e2eeba9d9cdab78f296c8474f45ef75208f62831652334769b1946,0.2,CIV,000000000000000012fe,100,0,0,100,100,100,100,100,-,0,0,0,82,-
175,0ed33e74672e3eb37b5fdb5719916ae293556b6cf0a405fcb400367daa4ba9b1,0.2,CIV,000000000000000014c3,95,0,100,100,95,86,91,0,-,0,0,0,0,-
176,024649c919c73ab3da8411f83d0617993b5bb9e54c639889542d68ab23ecbf20,0.2,CIV,0000000000000000056a,30,0,0,100,0,13,100,91,-,0,0,0,0,-
177,8aedab1fcb898ebea248b38ae4a3d5a71d7e237098296db4dec735e066aaf640,0.2,CIV,000000000000000007ef,100,0,100,100,78,100,100,0,-,0,0,0,0,-
178,f3e0e3a08f8f75d1e8f4346d74c811169fdcc037991191ebe2f636a4f85800c7,0.2,CIV,000000000000000007f5,100,0,52,100,100,100,100,48,-,0,0,0,100,-
179,de463d047f17e47caac0d33feb2064030ed78fdfbb7b923ab5b40bdb1c5809f6,0.2,CIV,00000000000000000b03,57,0,65,100,43,74,100,31,-,0,0,0,0,-
180,d709e0060b2217ebe7634cd32d2ff47cb9b0e059a47b57c76265166ecb8fe83d,0.2,CIV,00000000000000000cd6,100,0,35,100,100,100,100,65,-,0,0,0,100,-
181,442670f590e6e46b95d4d88824263ceaec8ce3dcb6971def92ce91a343f8227b,0.2,CIV,0000000000000000144f,100,0,100,100,48,100,100,0,-,0,0,0,100,-
182,a0ea4d1c092245c2f08ca35de55a340fa54bfd3860aadaf17d82109ddee7dfac,0.2,CIV,000000000000000014bf,100,0,91,100,61,100,100,9,-,0,0,0,0,-
183,90396bf71b9c2dc3950c42becf4889b66348d672171d0e5fe97fe08ac91d8a3c,0.2,CIV,000000000000000007c1,100,0,96,100,63,100,100,4,-,0,0,0,0,-
184,26c0bf58f28ec88bf3bd99a6a4dd051339bb6238518a993ad7cdccce2a45514d,0.2,CIV,00000000000000000de0,88,0,0,100,100,88,88,100,-,0,0,0,87,-
185,ae72b7dc5ccb252cdde6e74c5cedbec5990fd08c8916a9e30201399b0141353f,0.2,CIV,00000000000000000f20,100,0,0,100,100,100,100,100,-,0,0,0,100,-
186,56289f2d8a80e4119713e839bd9a9c28f3380a8def9cd6dbde5c0fd51a9a6765,0.2,CIV,0000000000000000137c,100,0,0,100,100,100,100,100,-,0,0,0,0,-
187,d5b22da33d4cfdf4d14d9f197ae5d786625ae36fc40a0deba2f7006d10203ed3,0.2,CIV,000000000000000013f8,100,0,87,75,100,100,96,13,-,0,0,0,0,-
188,389135fd644e502b01ad9c7efdeef119db9cb02d025dbba05f1fff16f5cc6fe1,0.2,CIV,00000000000000000263,100,0,84,100,100,100,100,16,-,0,0,0,0,-
189,56ba71c9fe7737474a310e9098e6ed21c04ee4ca9b575bd8b120486537971f3c,0.2,CIV,000000000000000003da,100,0,64,100,40,100,100,36,-,0,0,0,92,-
190,1084ec0c8d61a7f3394f258d9d520e81a05cf35a31dbaef0bfedaf66f0136a45,0.2,CIV,00000000000000000739,100,0,80,100,100,100,100,20,-,0,0,0,84,-
191,2ed551a35d75f1df346fd1903ee206a0ce129938a85d566a4b844af8ba13801d,0.2,CIV,00000000000000000769,100,0,100,100,100,100,100,0,-,0,0,0,0,-
192,4c7b7746f641f8813754531cb1a6060fe30b138ab00f6d13d14e8ab7c1c58e38,0.2,CIV,00000000000000000cd3,16,0,0,100,16,100,100,96,-,0,0,0,100,-
193,c552b97ac8819c430addcb4fdd49382e32cc6e343ffc009af3b264eccd7b1b43,0.2,CIV,00000000000000000eb2,52,0,40,100,80,72,100,52,-,0,0,0,0,-
194,abfd01a0c6def231b55aaf0ab59bea0867108417affba227b90997b78d253aa0,0.2,CIV,00000000000000000ee1,76,0,52,100,76,100,100,48,-,0,0,0,0,-
195,0d443925987c60651daa864ae2d00c4445d1d0c5d453e01bf1cd43fe139971cc,0.2,CIV,00000000000000001382,100,0,0,100,84,100,84,100,-,0,0,0,0,-
196,5575acd36a094d848a9ad45afa8e17117855e24afe6d7b386e1c50171fb00438,0.3,CIV,00000000000000000216,8,0,0,100,42,73,100,46,-,0,0,0,0,-
197,69a1a27be077b1615ce0b7b249db6ba7e9def9320bbf52164ff96bc912339c0a,0.3,CIV,00000000000000001442,100,0,46,100,88,100,100,54,-,0,0,0,0,-
198,51d277fc9b9c956ae1dde2e0283cfb873f212823b44de81af8730faf9890f9d4,0.3,CIV,000000000000000001d8,100,0,8,100,100,100,100,92,-,0,0,0,0,-
199,8a2b1c2d26a78e6073ecef83fc670d4b11f0891657390adcb0f49f51c0f0c147,0.3,CIV,0000000000000000063f,100,0,41,100,100,100,100,59,-,0,0,0,96,-
200,07bcd71caa77199a6967c153c64b423e8b0d392e194ea6969e366eb421d22670,0.3,CIV,00000000000000000b0c,100,0,74,100,100,100,52,26,-,0,0,0,48,-
201,8b5665886a2c626967349c8227ebd27e53435c91e23aafa3cf3add8c90583e37,0.3,CIV,0000000000000000021b,100,0,0,100,65,100,100,100,-,0,0,0,0,-
202,60c0f5c1c01705a77c7f1e20dbd542b49cbf98e8ad01173ac6494d4fbb8a9ac8,0.3,CIV,00000000000000000364,54,0,82,100,54,100,100,18,-,0,0,0,0,-
203,8fe6801d67c56a0bbdf77cbe5ebe7bbd96d80bb65127dbbcbde09ae68b2f5217,0.3,CIV,0000000000000000082f,100,0,100,100,100,100,100,0,-,0,0,0,79,-
204,cecd0fe14b22798a69e26e195961d1f8d46a84b8d0e470b99242e2651c95698a,0.3,CIV,00000000000000000935,100,0,61,100,100,100,100,39,-,0,0,0,0,-
205,e8a9a30f160e5bd10305b43015026474e4a082df7ad22086ed1de6e7b7fa50db,0.3,CIV,00000000000000000a51,100,0,53,100,82,100,100,47,-,0,0,0,93,-
206,898f631a4700cd77e28f2ac04855694eeceac1e1fcc431ce879d93d040e59acb,0.3,CIV,00000000000000000ecc,50,0,0,100,61,100,100,14,-,0,0,0,100,-
207,baf8575749b54942fe967525cc502cd270751d030a1ef02785da8762a7b542f1,0.3,CIV,0000000000000000106e,100,0,100,100,100,100,100,0,-,0,0,0,0,-
208,c49752fa3949822f76b6deaf1b97d8fee0c23f9685cd437581535903c5512f90,0.3,CIV,00000000000000001270,71,0,0,100,100,96,100,57,-,0,0,0,0,-
209,01ce8e0427c4818a07580d3d95f83f5259b76a5a9a075ed5f54764238fd8a8c5,0.3,CIV,000000000000000005fb,86,0,0,100,100,100,100,0,-,0,0,0,100,-
210,1a6e6ee2b4c726d8767f52987b4d191e238f7b1c1ff26c4d81f4194d67c81903,0.3,CIV,00000000000000000849,100,0,100,100,55,100,100,0,-,0,0,0,0,-
211,869d9c35fcbb4d21c3de23c86342df3011dd5f432b64475c93621a061778fe00,0.3,CIV,00000000000000000c48,38,0,0,100,48,100,100,86,-,0,0,0,100,-
212,39d306e011ef8cd3a0a5641850ba07d9f377cf6a1eeb62236c3ed5344474a337,0.3,CIV,00000000000000000e9c,100,0,7,100,62,69,100,93,-,0,0,0,0,-
213,604cdd79709fff239bd7008a70896efa0d00a0da1a69405e68868f3e4707554b,0.3,CIV,0000000000000000116d,0,0,0,100,38,28,3,34,-,0,0,0,0,-
214,8b66bcf96be02471055d046e1736a06ffce2356cd8bfaceb5bacf102794402b5,0.3,CIV,000000000000000014ee,0,0,0,0,7,0,0,0,-,0,0,0,0,-
215,d45b8c7e3252983890a9c788960746ae7c0eded3c1eba93c281348e90c43ff1c,0.3,CIV,000000000000000000e5,90,0,0,100,50,67,100,83,-,0,0,0,0,-
216,9d325329db2fc01c569661b50d59a9b97daf6e2bdeba27f81fe2ee8dc4146c68,0.3,CIV,00000000000000000c13,87,0,0,100,30,100,100,83,-,0,0,0,0,-
217,0c217aeabb7cba8e2ea7252ded356fc3342c6ed0400a9fadd3c4926f40afcedc,0.3,CIV,00000000000000000ce3,100,0,53,100,10,100,100,47,-,0,0,0,0,-
218,00fe4e962f8e9e2a4c489ccf6e5c7d3c8baf23d3244260e1b178be524a71a66d,0.3,CIV,00000000000000000d8f,100,0,77,100,63,83,67,23,-,0,0,0,0,-
219,0c9a434eaa050cf109c9dcb2439ea0600464b8d0cb02564305a8e62da3eb6bf5,0.3,CIV,00000000000000000d95,100,0,20,100,97,100,100,80,-,0,0,0,0,-
220,db70e29ad0d4e3e9812b9a75010fc3224eeaeda6ee988ae18102cd5531d963b4,0.3,CIV,00000000000000000e17,100,0,100,100,100,100,100,0,-,0,0,0,0,-
221,943e50f146d90275c79e6d688194c0c8aff3a342d81d8b0b07122967928e52a9,0.3,CIV,00000000000000000f9e,100,0,66,100,100,100,100,34,-,0,0,0,0,-
222,e06090a908b0aab9640f92e888b867de938b613bdc0646521d2cf47682f39547,0.3,CIV,000000000000000011f6,100,0,43,100,100,100,100,57,-,0,0,0,0,-
223,f7ac216be7c064dacf2e3145a7dc50c7d781acf654e91011bd0af9283735896b,0.3,CIV,00000000000000000369,100,0,42,100,77,100,100,58,-,0,0,0,100,-
224,93c4baaed1d152efe691cb7db9ca537d805f119874171316e805301a0c3fe721,0.3,CIV,000000000000000006f9,100,0,100,100,100,100,100,0,-,0,0,0,100,-
225,a8c3e4395ff30b311122cdcb86b8da36a1f532a6063c757015dc01a0785f412f,0.3,CIV,000000000000000007b4,100,0,90,100,100,100,100,10,-,0,0,0,100,-
226,8c1a915f9aab3011583bad0cd6af8c875224ef1e530324cd81431ae532f267b3,0.3,CIV,0000000000000000093b,100,0,100,26,68,100,97,0,-,0,0,0,0,-
227,b3bd4bf6444c10a07723f6028a355b03bb50003ac5a7477cea0263c35d0310d6,0.3,CIV,00000000000000000dde,77,0,23,100,84,100,100,65,-,0,0,0,100,-
228,fb4d25effdb04f384490ae5ab0a3fea818f4a9e9d2ba05198ee2840553d8eefc,0.3,CIV,00000000000000000eca,90,0,0,100,71,100,100,100,-,0,0,0,0,-
229,f6e0d35f72a76477744fbcb95cc25cba7f56bff6a9843a1af955fa11a96ddaef,0.3,CIV,00000000000000000fe8,6,0,26,100,35,100,100,64,-,0,0,0,0,-
230,674685303561d83e0b7527c7a3c7a3afd68060426019efebff02e28e31e9b046,0.3,CIV,0000000000000000123a,100,0,3,100,100,100,100,97,-,0,0,0,100,-
231,4546c4b90193fb0b3f3c5206c9724cca55796fa49bbe836cc4e02c28297cde47,0.3,CIV,000000000000000014f7,0,0,0,84,71,0,68,0,-,0,0,0,0,-
232,19b003a3764517d8b78c741e37a9fde2905b8b00ae22ac05c00b05ebc1d6e672,0.3,CIV,00000000000000000577,91,0,47,100,81,100,100,34,-,0,0,0,91,-
233,5f0ac0fd15d1e62973fc34ebe2704f2ea0e821217cedb667eb5f538e3a9e00b0,0.3,CIV,00000000000000000a04,50,0,0,100,100,100,88,100,-,0,0,0,100,-
234,dbb082cf82ce7956dd93125c3e1e52f42daf90d2f58d7142b6c08933f6ef7382,0.3,CIV,00000000000000000c58,100,0,59,100,100,100,100,41,-,0,0,0,0,-
235,c4e429f3971c5bb340fc3924d04c5f3cd7bd8d596d827c93e1b52692b1ec3f5f,0.3,CIV,00000000000000000fea,100,0,9,100,81,100,84,91,-,0,0,0,100,-
236,8a6c9f41cffe8b1322acb01e14db5c7b200d43d0528e1479e52cd59d40d0347c,0.3,CIV,00000000000000001130,66,0,19,100,63,16,100,13,-,0,0,0,0,-
237,596ad1d086e98119c99298930deb8cf5e7e4977c29e9b49907d066d169341d8a,0.3,CIV,00000000000000001175,100,0,75,100,16,41,100,25,-,0,0,0,0,-
238,bbbdd91946796c16f2d666c2c3e97fa8101b712106a353b6a3a061978ff86059,0.3,CIV,00000000000000001488,0,0,0,84,84,91,47,28,-,0,0,0,0,-
239,6b337270912017140c9c85b2ef550a17226f66f618a9587e622b086d85adb5ff,0.3,CIV,000000000000000002e6,100,0,97,100,100,100,100,3,-,0,0,0,54,-
240,4f1a4ece25c7377ab4a0f1283ccb1414efcd03b2f36642e3f35b91747a753933,0.3,CIV,00000000000000000476,0,0,0,100,6,30,76,39,-,0,0,0,0,-
241,ca2280ed1d7a09653593ea5a67278ff48f6c9036e440dd18aec6ac89b8fa3e5b,0.3,CIV,000000000000000004ef,100,0,100,100,61,100,100,0,-,0,0,0,97,-
242,4a823788f7e69866fdc326cb76b8989561f0790aa73d937f722f9f1028c3c3af,0.3,CIV,000000000000000009cd,91,0,0,100,97,100,100,58,-,0,0,0,36,-
243,e729ea98beb3081e52f5c9651bcbe07ed2e1d2149e6f1bf0b77cb4af409bc1a4,0.3,CIV,00000000000000000b02,12,0,30,100,21,94,100,45,-,0,0,0,36,-
244,9440fbe045009fe05269170b77361023397e833a7bceada232087a416a7989b3,0.3,CIV,00000000000000000b15,60,0,24,100,60,100,100,76,-,0,0,0,0,-
245,8e23182c7562664058a96374984f09a0185a1ef00b1127008ae88794dfd6bac6,0.3,CIV,00000000000000000d56,100,0,0,100,64,100,100,100,-,0,0,0,18,-
246,3ed6b903fec82b87bef47fb41bb3b5da1caa2eb42627be300af45a68ec9963f0,0.3,CIV,00000000000000000e25,67,0,0,100,67,100,100,100,-,0,0,0,0,-
247,4466ccf2bd65ad8da0d8f50fa601def5bbb5af2e546d15f46a74e1d031ebd043,0.3,CIV,00000000000000001327,82,0,39,100,88,88,100,61,-,0,0,0,0,-
248,5634727e4a29c9b18f90b6c4f1814e1d00e7a20d7173c53df8fe2cb7554c4a8a,0.3,CIV,000000000000000000a3,0,0,0,12,76,0,0,0,-,0,0,0,0,-
249,8c8122cd5dd7cf29be35cc5ed33d85b045a8deb384ef277a741f72b6437e77a0,0.3,CIV,00000000000000000118,100,0,100,100,97,100,100,0,-,0,0,0,0,-
250,c715e89cc051f3de311d4e4658edb762cc11517a36f55340c66c8b1095e24e08,0.3,CIV,00000000000000000228,82,0,0,100,91,97,100,56,-,0,0,0,100,-
251,d45a858967ec22c4e4c6d04aa6036fe5766b88badda93a3088ae6e39eb947340,0.3,CIV,00000000000000000524,100,0,68,100,56,100,100,32,-,0,0,0,15,-
252,e2b0b85443afdd30a5f16b83c6e4cd9b0c49aab579eedecda15780223acd1cc8,0.3,CIV,00000000000000000780,100,0,38,100,82,100,100,62,-,0,0,0,62,-
253,a298a970ea3d669dc499e6a1c567572a03ae430298be98e96731b347ecc195a6,0.3,CIV,00000000000000000e19,100,0,38,100,97,100,100,62,-,0,0,0,0,-
254,65458832231b7de0c53dc6339957775afad1af85d40a7f8e91d48186cf30c19e,0.3,CIV,00000000000000000e26,100,0,100,100,97,100,100,0,-,0,0,0,0,-
255,ca0e18d637f25731cfe6e791fa559d0449797d4e2b013940d4848aecb1b631b3,0.3,CIV,00000000000000000ff9,100,0,65,100,85,100,100,35,-,0,0,0,100,-
256,04149c2d11aadb084379b1eee0a316825226487d716c19c4c561ca9859604f4d,0.3,CIV,000000000000000010a8,100,0,88,100,65,100,100,12,-,0,0,0,79,-
257,f5d3ccd20b48ec045c70feeea6a6340e6d923ff177b4d1300e384bb0809f93b7,0.3,CIV,000000000000000003ec,63,0,100,100,14,51,32,0,-,0,0,0,0,-
258,85e1888189947715ca3b55d5c9141f1355497d611c90ba00d1a3cba6cd870d09,0.3,CIV,000000000000000004b1,34,0,51,100,31,100,83,46,-,0,0,0,11,-
259,ce4f615fca99ea4c121c3646f8ce4d68169254991674b7e7fca4aee0e221d57a,0.3,CIV,000000000000000006b0,100,0,100,100,69,100,91,0,-,0,0,0,0,-
260,affb696f369cf1734740eb148638bb659aceb1358eae11bc4c46ac933aeda081,0.3,CIV,000000000000000006fb,100,0,43,100,80,97,100,57,-,0,0,0,0,-
261,16a7bb9cb5a1daf1a8535d23b2824577d7d621420fea7105d0409d8f0938f1da,0.3,CIV,000000000000000008c0,100,0,60,100,100,100,100,40,-,0,0,0,100,-
262,f790c6f620ff71e456ed2510d5f72b3c0a6aca0cd626064df5b922f6342891ce,0.3,CIV,00000000000000000a75,100,0,43,100,100,100,100,11,-,0,0,0,0,True
263,ae6e3faf0915d98014b4784026bbdea70d813c68cac0f7889798bdae25e55c5c,0.3,CIV,00000000000000000c6c,100,0,83,100,68,100,100,17,-,0,0,0,88,-
264,ca502237b7a06ba48317cb7099039648460f6360470987d4e748c196f91f392a,0.3,CIV,000000000000000011aa,100,0,100,100,83,100,100,0,-,0,0,0,0,-
265,0bcb3cb2f697b1593f3dec823f9aaf4f6ccf10906f164f65824aef790651593e,0.3,CIV,0000000000000000133e,31,0,0,100,89,37,100,97,-,0,0,0,0,-
266,40801a1236587e8812db2a3480a6d1d0df2769b67eefefb21d298f061193ddf1,0.4,CIV,00000000000000000165,47,0,3,100,56,86,97,97,-,0,0,0,0,-
267,65d379dd9bcf699b575e978a6692672f3be01f66a277105635b944d5b6254d92,0.4,CIV,000000000000000002f4,11,0,25,100,5,100,55,75,-,0,0,0,0,-
268,1de85952343221981f660b7d06f640585e368d5fd0b905d2dfce2a0ad25f1bf4,0.4,CIV,00000000000000000426,89,0,67,100,89,100,100,14,-,0,0,0,100,-
269,ef6cead3bd6efe285c66f4c435c2abe2721cb3c28ae88b1f98947c71a5259799,0.4,CIV,000000000000000007ed,100,0,25,100,42,100,78,75,-,0,0,0,100,-
270,693ba8e3db61876bf998e686a36c2df3b51f9c38fcd20a6e732df15418b10248,0.4,CIV,000000000000000009c9,100,0,39,100,61,100,100,61,-,0,0,0,0,-
271,a4dc9738199f35b64349d92a9e15e7fd51496d76822baefc9c253cb553b9790f,0.4,CIV,00000000000000000c5e,100,0,94,100,100,100,100,6,-,0,0,0,33,-
272,06e0bc912558542db96f71e4ec05cc29e1836502313af0dc5f7a2a7dc6b9729d,0.4,CIV,00000000000000000ee2,56,0,0,100,100,100,100,100,-,0,0,0,100,-
273,d013d99f4136c179b0102b9a4bf79c2800fe3b7b16e232d9c7cf6f5694a78624,0.4,CIV,00000000000000000013,89,0,11,65,84,100,100,33,-,0,0,0,0,-
274,d3e6149c9e112d55f01e25c515894c27575c7c9c550721132692d579d19da404,0.4,CIV,000000000000000005ba,100,0,54,100,100,100,100,46,-,0,0,0,3,-
275,d1cbd2e8b6bc0f9c8c128fa2eb22cac65d1bde7806062a0611f5c96c49756347,0.4,CIV,00000000000000000627,100,0,32,100,100,100,100,43,-,0,0,0,0,-
276,70c239bc3db37121b4364d71792e697b34b9b8152ef9c929b104d6c617b94602,0.4,CIV,00000000000000000702,100,0,100,100,97,100,100,0,-,0,0,0,100,-
277,9ec8b6c1e9c57462cc3d762e83f6a01f8fd6a9b22eeb0625c5296993be03c4d6,0.4,CIV,00000000000000000906,97,0,92,100,68,100,100,8,-,0,0,0,100,-
278,83d5cf444885f50437a3d98801d75ffe0e690cae292cde5c51fbb16e5d999999,0.4,CIV,0000000000000000130a,49,0,16,100,54,84,100,70,-,0,0,0,62,-
279,67d8af8e2adfbb3fbbe34862d4c8c6f30137f02126fe770b5c9600513754928a,0.4,CIV,0000000000000000022a,42,0,0,100,21,82,100,76,-,0,0,0,0,-
280,62976f8c1b58df78c6b488e7495af0dc75b0778b4bcbc09bc9419789244b9d83,0.4,CIV,00000000000000000786,100,0,53,100,0,100,100,47,-,0,0,0,100,-
281,616473b3bd5608a0954ddb1c71471d46ebb768a57b1e9e9cfc76110d87f98a4b,0.4,CIV,000000000000000008c5,100,0,92,100,100,100,100,8,-,0,0,0,3,-
282,70e60193e514abe22fa8419f166f4813a1cb0934c96c870a282d3a80958de0c0,0.4,CIV,000000000000000009d4,66,0,0,100,66,76,55,55,-,0,0,0,0,True
283,02dfd727b00aeecefba9d1af88fcd45c3614f381163c816d66a8ceefbaa79bc9,0.4,CIV,00000000000000000ddd,100,0,47,100,100,100,100,53,-,0,0,0,100,-
284,7825550b32a3a4b0624100d6bf9cbd7bdf609de7f23ef7a25d5394eaef07d051,0.4,CIV,00000000000000000e03,68,0,29,100,68,74,74,66,-,0,0,0,0,-
285,8b2e50d42182d2c838d6f91befa00179f20c908ada551410ac950c7eb4b1777e,0.4,CIV,00000000000000000ea7,100,0,55,100,100,100,100,45,-,0,0,0,0,-
286,4a9c6eb47fdde2f5968fc4ca8bf6412a2878bc235210f29acd65743ca4360466,0.4,CIV,00000000000000000f5c,100,0,5,100,37,95,100,58,-,0,0,0,0,-
287,0435b6c4ada34a802ad77c541784a64526fa5bbcda092ee5e4e315bd3210c785,0.4,CIV,0000000000000000012b,100,0,10,100,85,100,95,67,-,0,0,0,0,-
288,e6a773bad6cc3fb58f4ae85f588e01c3018b4822e558b544a2d074f8d0024e15,0.4,CIV,0000000000000000018f,20,0,79,100,28,100,100,21,-,0,0,0,36,-
289,1cfb981ac58a43bf1805dd674e757dba57681fb278e5bac5c36fbb8f9a21029a,0.4,CIV,0000000000000000042f,100,0,23,100,100,100,100,77,-,0,0,0,0,-
290,4163da56b131e57972fd676cd54e7450b5a4d911cdcf8c1e71454b9ad53d6d25,0.4,CIV,000000000000000006ef,100,0,5,100,100,100,100,95,-,0,0,0,49,-
291,eb7183ae1c62b147e099de79265607bf1a53cb4ff717d50f8daee403284fd0a2,0.4,CIV,000000000000000007b6,100,0,31,100,100,100,100,69,-,0,0,0,54,-
292,4753fce825112b3b165da13bddc5e52f42b244b18b872bdbd69bde857a20e458,0.4,CIV,00000000000000000a0c,100,0,38,100,100,100,100,62,-,0,0,0,13,True
293,f22da3ae4f815cfa73c9dc68e2cab5437a1b1d0953487556f0380bfb28d20c1f,0.4,CIV,00000000000000000c50,100,0,23,100,87,100,77,64,-,0,0,0,95,-
294,c597863a06d7c22c77ff46943aad8ff647d587bffb7ffd63d51f1514e625199b,0.4,CIV,00000000000000000e1b,10,0,0,100,10,38,100,3,-,0,0,0,15,-
295,4bae86c3c716c38339029a3e742a39c9aea860ac93b30ff1311d2dcbc409c56d,0.4,CIV,000000000000000000e7,0,0,0,90,17,8,25,30,-,0,0,0,0,-
296,4f0f90e282d181174410aee7443c198ab3176adad2f019dd75153301967c34c4,0.4,CIV,000000000000000008b4,100,0,48,100,100,100,100,52,-,0,0,0,0,-
297,1576cf03ef027f0539452f60d2d60d9a20cbfb9493ef008797b5a38123e74b6c,0.4,CIV,00000000000000000986,100,0,20,100,82,100,100,80,-,0,0,0,0,True
298,c2abb712639e43e9d9dd1f1bb1c24e2d05deccca31caf1daa3a8efa529aa3e08,0.4,CIV,00000000000000000b50,100,0,2,100,100,100,65,68,-,0,0,0,0,-
299,808ee3bab9229713b53c0b1f683d8e54aa9ffb5d83216f1d8d3e690ce4ca8407,0.4,CIV,000000000000000010d9,100,0,30,100,100,85,100,70,-,0,0,0,100,-
300,3672dbc34e00b057901b373c8ca173442faef916815f5353e8a70b3278bb084b,0.4,CIV,000000000000000013f5,3,0,0,100,30,48,100,65,-,0,0,0,0,-
301,130b9dfb28294a0fcba0aff3116553b5bc2ebe931faecd8f57c14d6a00882f19,0.4,CIV,00000000000000000472,100,0,63,100,100,100,90,37,-,0,0,0,0,-
